day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
0,23,41.835,-87.643,41.9,-87.632,3,2223080,2026,04,26
0,12,41.871,-87.622,41.885,-87.643,431,809069,2026,04,25
0,1,41.786,-87.751,41.8,-87.618,7,149754,2026,04,22
2,4,41.928,-87.705,41.885,-87.657,91,4212004,2026,04,22
0,1,41.895,-87.62,41.928,-87.705,29,188090,2026,04,22
0,21,41.919,-87.671,41.929,-87.674,28,1967329,2026,04,22
0,21,41.921,-87.7,41.877,-87.681,1,1969317,2026,04,22
1,0,41.958,-87.692,42.006,-87.668,1,2415527,2026,04,25
1,23,41.899,-87.626,41.902,-87.638,45,3738968,2026,04,25
0,2,41.859,-87.617,41.943,-87.647,95,282318,2026,04,26
2,2,41.926,-87.712,41.935,-87.643,5,4031210,2026,04,22
0,3,41.95,-87.731,41.907,-87.641,3,450029,2026,04,22
0,15,41.909,-87.631,41.881,-87.633,600,1170142,2026,04,22
0,16,41.868,-87.643,41.786,-87.751,191,1262650,2026,04,22
2,0,41.922,-87.664,41.929,-87.685,23,3845761,2026,04,22
0,0,41.979,-87.903,41.905,-87.65,500,122440,2026,04,22
0,20,41.973,-87.724,41.979,-87.903,13,1852633,2026,04,22
0,15,41.979,-87.903,41.886,-87.672,26,1206278,2026,04,22
0,16,41.979,-87.903,41.903,-87.626,358,1325697,2026,04,22
2,20,41.791,-87.583,41.979,-87.903,28,4864343,2026,04,22
1,22,41.945,-87.691,41.885,-87.621,19,3676093,2026,04,25
2,8,41.935,-87.643,41.973,-87.65,3,4458882,2026,04,25
0,18,41.983,-87.877,41.892,-87.632,67,1575608,2026,04,25
0,21,41.877,-87.681,41.859,-87.617,83,1933359,2026,04,22
1,6,41.929,-87.651,41.877,-87.622,21,2881383,2026,04,22
0,12,41.943,-87.652,41.915,-87.646,12,837228,2026,04,25
1,15,41.859,-87.617,41.871,-87.631,105,3123370,2026,04,25
0,3,41.893,-87.626,41.908,-87.671,97,410476,2026,04,22
2,4,41.885,-87.657,41.938,-87.647,95,4185115,2026,04,22
0,23,41.798,-87.594,41.891,-87.619,55,2211856,2026,04,26
0,19,41.921,-87.71,41.899,-87.684,4,1674488,2026,04,25
0,11,41.95,-87.702,41.885,-87.643,40,769685,2026,04,25
1,4,41.885,-87.657,41.892,-87.629,820,2718092,2026,04,22
0,23,41.915,-87.654,41.979,-87.903,174,2274476,2026,04,26
0,1,41.979,-87.903,41.98,-87.664,179,243297,2026,04,26
1,8,41.98,-87.671,41.958,-87.66,22,2966089,2026,04,22
0,16,41.95,-87.644,41.716,-87.575,1,1313804,2026,04,22
1,5,41.95,-87.644,41.921,-87.695,3,2833039,2026,04,22
2,0,41.715,-87.595,41.748,-87.656,2,3794095,2026,04,22
0,0,41.885,-87.621,41.943,-87.643,154,54609,2026,04,22
0,19,41.898,-87.654,41.899,-87.626,117,1657881,2026,04,25
0,14,41.791,-87.623,41.983,-87.682,1,996812,2026,04,22
2,5,41.95,-87.684,41.929,-87.636,5,4311143,2026,04,26
1,6,41.915,-87.632,41.893,-87.638,68,2874236,2026,04,22
1,0,41.908,-87.671,41.863,-87.673,5,2386748,2026,04,25
0,22,41.953,-87.653,41.929,-87.685,5,2152844,2026,04,22
1,3,41.892,-87.629,41.9,-87.629,118,2639331,2026,04,22
0,20,41.913,-87.775,41.915,-87.797,12,1812710,2026,04,22
2,0,41.797,-87.582,41.859,-87.617,26,3804045,2026,04,22
0,1,41.943,-87.718,41.92,-87.78,1,223079,2026,04,22
0,19,41.891,-87.619,41.892,-87.632,621,1651305,2026,04,25
2,4,41.99,-87.783,41.946,-87.654,6,4244611,2026,04,26
1,5,41.993,-87.657,42.0,-87.663,5,2844669,2026,04,22
2,0,41.943,-87.657,41.949,-87.657,11,3859847,2026,04,22
0,21,41.907,-87.69,41.929,-87.661,2,1959027,2026,04,22
1,23,41.935,-87.761,41.916,-87.7,1,3759554,2026,04,25
0,6,41.943,-87.652,41.922,-87.651,33,661063,2026,04,26
0,13,41.728,-87.63,41.783,-87.583,38,860322,2026,04,25
2,3,41.885,-87.657,41.898,-87.621,407,4095550,2026,04,22
0,14,41.885,-87.657,41.979,-87.903,1536,1029452,2026,04,22
0,23,41.9,-87.665,41.898,-87.654,141,2262260,2026,04,26
0,3,41.899,-87.626,42.005,-87.659,81,414296,2026,04,22
0,14,41.798,-87.59,41.798,-87.59,42,999245,2026,04,22
0,13,41.885,-87.643,41.893,-87.638,812,910346,2026,04,25
0,17,41.885,-87.643,41.936,-87.652,47,1393147,2026,04,26
0,16,41.908,-87.627,41.895,-87.62,354,1289628,2026,04,22
