Pickup Neighborhood,Dropoff Neighborhood,totalTransitTime_wavg,rideshareTime_wavg,tripCost_wavg,transitPenalty_wavg,distance_wavg,Count,transitPenaltyColor
Washington Heights,"Little Italy, UIC",76.73333333333333,25.991666666666667,24.155,3.0487619287025156,13.3,2.0,red
Washington Heights,Little Village,96.46666666666667,28.133333333333333,27.59,3.4289099526066353,15.3,1.0,red
Washington Heights,Loop,60.867948717948714,26.505128205128205,33.69692307692307,2.313867124076258,13.569230769230769,13.0,yellow
Washington Heights,Morgan Park,33.083333333333336,9.383333333333333,10.95,3.52575488454707,2.5,1.0,red
Washington Heights,Mount Greenwood,41.7537037037037,16.440740740740736,20.019999999999996,2.7013102813821743,4.688888888888889,9.0,orange
Washington Heights,Museum Campus,73.66666666666667,23.39393939393939,26.271818181818183,3.2360899274795787,13.02727272727273,11.0,red
Washington Heights,Near South Side,52.266666666666666,23.640833333333333,27.5125,2.2334929160656696,10.055000000000001,40.0,yellow
Washington Heights,New City,50.78333333333333,15.05,18.73,3.3743078626799554,7.0,1.0,red
Washington Heights,Pullman,51.88611111111112,12.762500000000001,13.497500000000002,4.157085875550813,5.458333333333333,12.0,red
Washington Heights,River North,67.775,31.866666666666667,35.23,2.2483856913292444,15.149999999999999,2.0,yellow
Washington Heights,Riverdale,88.0,15.041666666666668,32.48,5.85508984390359,7.9,2.0,red
Washington Heights,Roseland,27.78881578947368,12.778508771929825,14.61644736842105,2.394148038937909,2.8815789473684212,76.0,orange
Washington Heights,South Chicago,52.24880952380953,21.0952380952381,3.725,2.5403161220087838,5.964285714285715,14.0,orange
Washington Heights,South Deering,48.38064516129031,16.539247311827957,16.596129032258066,3.0746813906724806,5.851612903225805,31.0,red
Washington Heights,South Shore,53.73333333333333,20.130000000000003,17.104000000000003,2.7011632813316293,5.24,5.0,orange
Washington Heights,United Center,96.51666666666667,25.839999999999996,24.672,3.7667451286569262,13.499999999999996,5.0,red
Washington Heights,Washington Heights,20.388888888888893,10.472222222222223,12.202083333333333,2.2040523792018876,2.2125,24.0,yellow
Washington Heights,West Loop,69.79333333333332,27.023333333333333,30.43,2.654436963281823,13.960000000000003,5.0,orange
Washington Heights,West Town,74.1111111111111,32.61666666666667,30.706666666666667,2.501762213976685,16.0,3.0,orange
Washington Heights,Woodlawn,64.5625,18.341666666666665,16.11,3.5643766743860565,6.85,4.0,red
Washington Park,Auburn Gresham,45.55833333333334,15.361111111111112,17.083333333333336,3.3938021489360835,4.616666666666666,6.0,red
Washington Park,Austin,59.55,39.725,31.32,1.56583687932608,13.1,2.0,green
Washington Park,Avalon Park,46.15,16.945833333333333,18.37,2.7729157740627164,4.85,4.0,red
Washington Park,Boystown,73.71666666666667,23.366666666666667,33.73,3.1547788873038516,13.2,1.0,red
Washington Park,Bridgeport,42.43333333333333,12.21111111111111,14.76,3.5346049440082847,5.733333333333333,3.0,red
Washington Park,Chatham,29.986340852130326,12.260651629072683,15.747669172932332,2.4526314123696187,3.7804511278195494,133.0,orange
Washington Park,Chicago Lawn,60.25,18.983333333333334,16.23,3.173836698858648,5.2,1.0,red
Washington Park,Chinatown,38.31666666666667,13.858333333333333,13.975000000000001,3.140307949587342,5.300000000000001,2.0,red
Washington Park,Douglas,27.755555555555556,11.538888888888891,13.389166666666668,2.4196938831762433,3.783333333333333,12.0,orange
Washington Park,Englewood,24.585374149659867,7.269047619047617,12.751904761904763,3.388280308797845,1.64421768707483,147.0,red
Washington Park,Fuller Park,20.41111111111111,6.205555555555556,8.958333333333334,3.5190119323453,1.7,6.0,red
Washington Park,Gage Park,43.18333333333333,27.833333333333336,18.865000000000002,1.6014693499884336,5.75,2.0,green
Washington Park,Garfield Ridge,66.45384615384616,30.470512820512816,39.868461538461546,2.2453328567502213,7.3307692307692305,26.0,yellow
Washington Park,Grand Boulevard,18.770430107526877,7.418817204301074,11.00193548387097,2.8386755317447965,1.7903225806451613,31.0,red
Washington Park,Grand Crossing,21.175362318840577,9.92608695652174,14.01608695652174,2.385786259002757,2.2217391304347824,23.0,orange
Washington Park,Grant Park,45.38333333333334,18.726666666666667,22.558,2.53568075099642,6.7,5.0,orange
Washington Park,Hyde Park,21.0633097762073,9.099764428739695,10.645971731448764,2.53380573477994,1.9886925795052999,283.0,orange
Washington Park,Jackson Park,25.733333333333334,9.716666666666667,11.96,2.6544934459828076,2.05,2.0,orange
Washington Park,Kenwood,22.91875,15.015625,7.80625,1.6423318358500991,3.2625,16.0,green
Washington Park,Lake View,60.33,32.843333333333334,21.056,1.8375993504729937,12.940000000000001,5.0,green
Washington Park,"Little Italy, UIC",54.348113207547165,26.466352201257862,21.23,2.1093713665840546,8.026415094339624,53.0,yellow
Washington Park,Logan Square,71.66666666666667,19.7,24.98,3.6379018612521152,12.15,2.0,red
Washington Park,Loop,43.12916666666667,25.380416666666665,24.12225,1.747599137321775,7.6674999999999995,80.0,green
Washington Park,Lower West Side,60.41111111111112,18.898148148148145,19.423333333333332,3.3172050365330827,7.466666666666667,9.0,red
Washington Park,Museum Campus,50.56666666666667,13.841666666666665,17.294999999999998,3.80231297564412,7.1,10.0,red
Washington Park,Near South Side,34.68333333333333,13.967543859649123,19.46736842105263,2.5660285727839014,5.089473684210526,19.0,orange
Washington Park,North Center,77.46666666666667,41.3,37.68,1.8757062146892658,11.4,1.0,green
Washington Park,O'Hare,107.93333333333334,55.300000000000004,64.78,1.9956315908303301,25.2,3.0,green
Washington Park,Pullman,55.65,18.55,22.163333333333338,3.0226788040771435,7.233333333333333,3.0,red
Washington Park,River North,50.8074074074074,19.480864197530863,19.126296296296296,2.6878643114748537,9.651851851851852,27.0,orange
Washington Park,South Chicago,39.6,19.388888888888893,16.675555555555555,2.206098087320343,4.5888888888888895,9.0,yellow
Washington Park,South Shore,38.9268817204301,13.5252688172043,16.649032258064516,3.047466391908428,3.596774193548387,31.0,red
Washington Park,Streeterville,60.75049504950494,25.11881188118812,23.633366336633667,2.464299351805812,9.604950495049506,101.0,orange
Washington Park,Uptown,69.71666666666667,22.157142857142855,26.944285714285712,3.1627442209532584,13.014285714285714,7.0,red
Washington Park,Washington Heights,52.65,17.883333333333333,18.73,2.9440820130475305,7.2,1.0,red
Washington Park,West Loop,53.11666666666667,20.56282051282051,22.393076923076926,2.890627233467721,8.053846153846154,13.0,red
Washington Park,West Town,56.608333333333334,27.986458333333335,23.46875,2.0934378513774927,9.368750000000002,16.0,yellow
Washington Park,Woodlawn,18.279166666666665,5.846458333333333,8.82,3.1915654566869023,1.365,80.0,red
West Elsdon,Archer Heights,28.25,12.770833333333334,11.889999999999999,2.4696382640425107,2.3,8.0,orange
West Elsdon,Brighton Park,26.25,8.799999999999999,10.4375,3.5740625418791256,2.2,4.0,red
West Elsdon,Englewood,57.18333333333333,21.683333333333334,13.23,2.6372021521906226,5.8,1.0,orange
West Elsdon,Gage Park,18.23888888888889,8.341666666666667,9.676666666666668,2.306944764866888,1.6000000000000003,6.0,yellow
West Elsdon,Garfield Ridge,35.75,8.336666666666668,17.547333333333334,4.363640118392459,1.9266666666666667,15.0,red
West Elsdon,"Little Italy, UIC",59.93333333333333,29.148717948717948,21.343846153846155,2.0733115965980513,8.396153846153846,26.0,yellow
West Elsdon,Little Village,46.81666666666666,19.325,13.901875,2.453794007364686,4.75,16.0,orange
West Elsdon,New City,38.21666666666667,14.096666666666668,13.73,2.7121794264750827,4.08,5.0,orange
West Elsdon,United Center,65.80740740740741,35.903703703703705,26.5,1.9051217699568486,8.100000000000001,9.0,green
West Elsdon,West Lawn,20.55,7.890000000000001,9.094,2.738271344873055,1.4600000000000002,5.0,orange
West Elsdon,Woodlawn,56.93333333333333,27.466666666666665,18.46,2.0728155339805827,7.5,1.0,yellow
West Lawn,Archer Heights,28.633333333333333,10.315384615384618,13.630000000000003,2.7923762472334506,2.9923076923076923,13.0,red
West Lawn,Ashburn,36.93333333333334,12.958333333333332,16.17,2.840742189343925,3.75,2.0,red
West Lawn,Auburn Gresham,50.016666666666666,13.4,11.61,3.7325870646766166,4.1,1.0,red
West Lawn,Brighton Park,41.46666666666667,19.65833333333333,21.23,2.1133973993351427,4.5,2.0,yellow
West Lawn,Chicago Lawn,42.82067901234568,16.056790123456793,16.197592592592596,2.783181964563969,3.5481481481481487,54.0,red
West Lawn,Clearing,13.716666666666667,3.5833333333333335,7.540000000000001,3.8492244773651807,0.85,2.0,red
West Lawn,Garfield Ridge,35.099999999999994,7.09074074074074,9.483333333333334,5.208810179715997,2.1999999999999997,9.0,red
West Lawn,Irving Park,92.88333333333334,33.71666666666667,36.18,2.754819574888779,18.5,1.0,orange
West Lawn,"Little Italy, UIC",62.5,37.98333333333333,30.812380952380945,1.6701851155599097,9.79047619047619,21.0,green
West Lawn,Loop,58.18529411764707,34.96078431372548,27.912235294117654,1.7516783409882206,11.974117647058824,85.0,green
West Lawn,Lower West Side,53.044444444444444,23.355555555555554,23.695000000000004,2.3342215507253967,8.450000000000001,6.0,yellow
West Lawn,Museum Campus,73.88333333333334,30.580555555555552,25.726666666666663,2.44882338146452,11.75,6.0,orange
West Lawn,New City,43.3,16.433333333333334,16.23,2.634888438133874,4.7,1.0,orange
West Lawn,River North,60.55595238095238,41.84761904761904,30.954285714285714,1.4692069994172858,12.428571428571427,14.0,green
West Lawn,South Shore,69.25555555555556,35.43148148148148,25.78555555555555,1.973346913465352,8.833333333333334,9.0,green
West Lawn,Streeterville,65.15000000000002,50.23357142857143,36.39042857142857,1.332223712348607,13.537142857142856,70.0,green
West Lawn,United Center,76.63333333333334,37.766666666666666,32.43,2.047733998284669,9.944444444444446,9.0,yellow
West Lawn,Uptown,95.45833333333333,57.03888888888889,40.63333333333333,1.7851529083384197,21.0,6.0,green
West Lawn,West Elsdon,28.35,6.65,10.78,4.2631578947368425,1.8,2.0,red
West Lawn,West Lawn,23.533333333333335,8.35,13.223333333333334,2.8290280045202394,1.8666666666666665,3.0,red
West Loop,Albany Park,59.09298245614035,23.121929824561402,29.62973684210526,2.6916117686680927,7.723684210526316,38.0,orange
West Loop,Andersonville,62.52677902621723,25.88539325842697,31.762921348314606,2.4356891084898478,8.42247191011236,89.0,orange
West Loop,Armour Square,31.55506445672191,14.995488029465928,23.533370165745858,2.1718305131814795,4.154696132596686,362.0,yellow
West Loop,Ashburn,75.44166666666666,26.295833333333334,23.115000000000002,2.873462437641283,12.95,4.0,red
West Loop,Auburn Gresham,70.0875,21.933333333333334,39.2175,3.2672915923562904,12.325,4.0,red
West Loop,Austin,55.35632911392405,29.310337552742606,24.67835443037975,2.0427801308735183,7.297468354430381,79.0,yellow
West Loop,Avalon Park,59.891666666666666,22.1875,32.105,2.698997232051991,12.475000000000001,4.0,orange
West Loop,Avondale,48.48078828828829,21.59132882882883,24.014135135135135,2.5625657384477427,6.034054054054054,740.0,orange
West Loop,Belmont Cragin,59.22878787878788,38.56742424242424,27.57863636363636,1.6364080829491208,10.64090909090909,22.0,green
West Loop,Beverly,71.23333333333333,32.68333333333333,43.73,2.1795002549719533,13.4,1.0,yellow
West Loop,Boystown,49.84189508506617,22.04230072463768,26.237422022684314,2.3143792043472358,5.180623818525519,4232.0,yellow
West Loop,Bridgeport,35.86971153846153,14.275160256410256,21.845961538461538,2.5962815375391135,4.266346153846154,208.0,orange
West Loop,Brighton Park,52.15,17.326666666666668,21.776,3.03891233559639,7.119999999999999,5.0,red
West Loop,Bucktown,35.9984999361675,15.89243584833397,20.8366564534661,2.4255645588401715,3.6803140559172727,2611.0,orange
West Loop,Calumet Heights,49.75,22.711904761904766,25.967142857142857,2.1990425459527985,14.671428571428574,7.0,yellow
West Loop,Chatham,57.26366120218579,19.326775956284155,22.94688524590164,3.064594676582188,10.586885245901637,61.0,red
West Loop,Chicago Lawn,49.10000000000001,23.738095238095237,25.041428571428572,2.114081572821837,10.885714285714286,7.0,yellow
West Loop,Chinatown,33.207514556040756,12.413582605531296,17.75379366812227,2.737369451336847,2.9518558951965064,1832.0,orange
West Loop,Douglas,42.87030423280423,13.922949735449736,17.473333333333333,3.267024901952712,4.729365079365079,252.0,red
West Loop,Dunning,79.66666666666667,24.9,38.73,3.19946452476573,16.4,1.0,red
West Loop,East Village,27.207730379448506,10.389453217063398,16.14826066462409,2.663361961060637,2.22330897949564,4243.0,orange
West Loop,Edgewater,54.98543209876543,25.33864197530864,27.392814814814813,2.2282424165840693,9.59851851851852,540.0,yellow
West Loop,Edison Park,77.43333333333334,23.95,37.73,3.23312456506611,14.3,1.0,red
West Loop,Englewood,61.99871794871795,19.708974358974363,22.543846153846157,3.2042659115087444,10.96923076923077,13.0,red
West Loop,Gage Park,60.61555555555556,33.02,27.366666666666667,2.0292618881571363,9.133333333333333,15.0,yellow
West Loop,Garfield Park,28.536764705882355,14.258333333333335,16.052647058823528,2.2002171155832495,3.929411764705883,34.0,yellow
West Loop,Garfield Ridge,68.56182951959157,36.96539644460848,53.376696807529065,2.1073964517323107,11.098039306145044,21676.0,yellow
West Loop,Gold Coast,37.53129165205191,15.190042967379867,20.052569273938968,2.5349739093153842,2.7131620484040684,11404.0,orange
West Loop,Grand Boulevard,36.46089743589743,14.115384615384615,16.926923076923078,2.625455865508516,6.226923076923076,26.0,orange
West Loop,Grand Crossing,54.12666666666667,22.675333333333338,26.4252,2.630632903203298,10.36,25.0,orange
West Loop,Grant Park,26.994587134841087,10.96504808104172,17.414286976355694,2.4850531435613177,1.9441098046774608,62256.0,orange
West Loop,Hegewisch,91.7,62.95,55.19,1.4567116759332803,21.9,1.0,green
West Loop,Hermosa,59.00873015873016,30.37222222222222,26.893333333333334,2.085164789568456,7.5,21.0,yellow
West Loop,Humboldt Park,35.76661029688087,15.09704998121007,19.52576099210823,2.450042230162805,3.6146561443066516,887.0,orange
West Loop,Hyde Park,55.722077409162715,18.794760400210635,25.141650868878354,3.0138846690540886,8.857030015797788,1266.0,red
West Loop,Irving Park,57.45147492625369,25.81401179941003,28.959469026548675,2.405801890629629,7.2663716814159285,113.0,orange
West Loop,Jackson Park,48.327458033573144,18.691726618705037,25.493345323741003,2.6833225593200467,8.885971223021581,278.0,orange
West Loop,Jefferson Park,63.13333333333333,16.6,25.8,3.8363373365133104,10.575,4.0,red
West Loop,Kenwood,48.39671361502349,17.164084507042254,22.451267605633806,2.927063659672236,7.669014084507042,71.0,red
West Loop,Lake View,46.39993767967352,22.401054419717344,25.568255231891925,2.1599679599364086,5.30183945479766,16581.0,yellow
West Loop,Lincoln Park,41.33688478303069,17.846666490197116,21.463351156757906,2.391106434196604,3.5165122558102597,18889.0,orange
West Loop,Lincoln Square,55.00326704545456,28.009422348484847,31.45963068181818,2.025206089090515,7.65340909090909,352.0,yellow
West Loop,"Little Italy, UIC",21.511389608410788,9.6009777032861,13.761364467469146,2.327061955826485,1.9704479658692666,13126.0,yellow
West Loop,Little Village,39.98843537414967,18.79965986394558,21.69081632653061,2.169028611194851,5.1408163265306115,49.0,yellow
West Loop,Logan Square,39.502510165131525,18.31394904987138,22.879484690067216,2.280770880267348,4.923325865073438,4017.0,yellow
West Loop,Loop,20.77837237901196,9.883771201964175,15.063742857693768,2.1141853219662585,1.4610539440955863,777935.0,yellow
West Loop,Lower West Side,27.79873247033441,11.600458468176916,16.430426105717366,2.528262593841865,2.564077669902913,1854.0,orange
West Loop,Mount Greenwood,90.93333333333334,29.808333333333334,46.48,3.052754345723228,18.4,2.0,red
West Loop,Museum Campus,41.24648804877142,13.732431260300112,20.26156295305007,3.082390491448384,3.3787795992714025,53802.0,red
West Loop,Near South Side,30.81251719394773,12.55561668959193,23.67312242090784,2.5034061613614003,3.808076242876793,5089.0,orange
West Loop,New City,50.378,18.843333333333334,20.390400000000003,2.717844185042304,5.92,25.0,orange
West Loop,North Center,51.06780821917808,24.729020801623538,27.73542617960426,2.2378324372117504,5.7645357686453575,1314.0,yellow
West Loop,North Lawndale,43.040466666666674,12.559133333333335,16.224400000000003,3.4930466123153514,4.2472,250.0,red
West Loop,North Park,55.43333333333333,21.383333333333333,27.02,2.6714140361969334,8.75,4.0,orange
West Loop,Norwood Park,79.51,22.08888888888889,34.788666666666664,3.831354612099005,11.680000000000001,15.0,red
West Loop,O'Hare,78.77757244314331,47.23897376731452,69.15110611327967,1.8307275574911765,17.75826726030739,196752.0,green
West Loop,Oakland,49.1,13.23777777777778,15.514666666666669,3.7507650588818273,5.5,15.0,red
West Loop,Old Town,34.727610693400166,14.22702589807853,18.669912744825027,2.514363132060758,2.566165413533835,10773.0,orange
West Loop,Portage Park,61.46086956521738,22.798550724637682,34.71869565217391,2.906668485064961,9.247826086956522,23.0,red
West Loop,Pullman,69.61666666666666,23.24259259259259,26.38740740740741,3.0179287867955344,13.314814814814815,27.0,red
West Loop,River North,25.232781928213836,10.491120331979127,16.933660789147392,2.4744495661397554,1.710725061315636,478263.0,orange
West Loop,Rogers Park,51.77755991285403,27.111328976034862,29.129477124182998,1.9452824780427076,11.003267973856207,153.0,green
West Loop,Roseland,61.983333333333334,18.796666666666667,24.246000000000002,3.3258573310810697,12.9,5.0,red
West Loop,Rush & Division,36.068240036408554,14.13433294324166,20.02588843378194,2.619621240047906,2.5225180417398088,10254.0,orange
West Loop,"Sauganash,Forest Glen",75.37619047619049,23.366666666666667,35.373571428571424,3.456789417510332,11.264285714285714,14.0,red
West Loop,Sheffield & DePaul,41.13595952705776,18.264658177959678,22.32856298317417,2.376865791573235,3.7952251023192365,4398.0,orange
West Loop,South Chicago,60.513888888888886,33.32361111111111,37.309999999999995,1.8688325747993921,12.416666666666666,12.0,green
West Loop,South Deering,66.84333333333333,22.97,35.788,2.973662909197345,16.2,5.0,red
West Loop,South Shore,52.128039215686265,28.832941176470584,28.679764705882356,1.8870090744584538,11.318823529411764,85.0,green
West Loop,Streeterville,29.331892162558116,13.97633520521231,18.93207667075468,2.1302938594726104,2.286193865635471,170417.0,yellow
West Loop,Ukrainian Village,33.32437349811191,11.454703055269484,17.66039134912462,2.96897101393568,2.696292481977342,971.0,red
West Loop,United Center,17.646679669030732,9.678532505910166,17.50067446808511,1.8689734407599732,1.4962765957446809,28200.0,green
West Loop,Uptown,56.30865216304076,23.323980995248807,25.70629407351838,2.5156044904502988,8.058889722430608,1333.0,orange
West Loop,Washington Heights,81.77407407407406,42.0,29.75333333333333,2.060580174396593,13.572222222222223,18.0,yellow
West Loop,Washington Park,38.95092592592593,14.281018518518518,20.058888888888887,2.7597083757690104,7.058333333333334,36.0,orange
West Loop,West Elsdon,72.35,19.523333333333333,30.229999999999997,3.712141597803087,10.860000000000001,5.0,red
West Loop,West Lawn,57.6,22.906666666666666,28.294,2.536498983639862,11.0,5.0,orange
West Loop,West Loop,16.720966838535432,7.088491762064062,14.283580739956419,2.374778811600856,1.051308964797594,260664.0,orange
West Loop,West Pullman,69.97777777777777,32.44444444444444,32.620000000000005,2.2953642965664023,16.1,3.0,yellow
West Loop,West Ridge,68.37857142857142,32.528571428571425,35.27142857142857,2.326725926091529,10.485714285714284,7.0,yellow
West Loop,West Town,19.44743748998237,8.557752310733557,14.53207845808623,2.518723724475943,1.368143933322648,24956.0,orange
West Loop,Wicker Park,32.33441865040331,13.235448226113187,18.236688963210703,2.5270855194124757,2.7621680110171156,10166.0,orange
West Loop,Woodlawn,55.28313725490196,20.772352941176468,28.04435294117647,2.73561991721852,10.19176470588235,85.0,orange
West Loop,Wrigleyville,49.12528957528958,25.913223938223936,27.269440154440154,1.9927329056391512,5.721621621621622,518.0,green
West Pullman,Armour Square,76.28333333333333,20.083333333333332,21.23,3.798340248962656,12.0,1.0,red
West Pullman,Ashburn,75.71666666666667,26.833333333333332,26.23,2.821739130434783,8.8,1.0,red
West Pullman,Auburn Gresham,61.06666666666667,20.466666666666665,18.68,2.9837133550488604,6.8,1.0,red
West Pullman,Austin,116.7,27.0,28.73,4.322222222222222,22.9,1.0,red
West Pullman,Beverly,50.53333333333333,20.633333333333333,20.01,2.4491114701130856,5.8,1.0,orange
West Pullman,Burnside,45.166666666666664,17.913333333333334,19.395999999999997,2.552905410875659,6.94,5.0,orange
West Pullman,Chatham,35.75,18.79583333333333,13.092500000000001,1.9040586340370909,5.9750000000000005,4.0,green
West Pullman,Douglas,81.89166666666668,43.3975,36.7245,1.8917066887730172,13.99,20.0,green
West Pullman,Englewood,59.873333333333335,25.666666666666664,27.733999999999998,2.752645303773407,9.540000000000001,5.0,orange
West Pullman,Garfield Park,110.86666666666666,38.11666666666667,30.81,2.908613904678618,21.2,1.0,red
West Pullman,Garfield Ridge,88.68333333333334,44.68333333333333,42.88,1.9847071988064158,14.5,1.0,green
West Pullman,Grand Crossing,50.43333333333333,21.566666666666666,26.23,2.338485316846986,6.9,1.0,yellow
West Pullman,Grant Park,75.27777777777777,30.116666666666664,33.413333333333334,2.499730036720671,15.733333333333334,3.0,orange
West Pullman,Hyde Park,63.16893939393938,24.38560606060606,22.286363636363635,2.6085589877488435,12.02727272727273,22.0,orange
West Pullman,"Little Italy, UIC",95.71666666666668,46.75606060606061,38.70227272727273,2.1599853675365983,16.763636363636362,22.0,yellow
West Pullman,Little Village,97.16666666666667,39.28333333333333,41.23,2.4734832414085703,16.9,1.0,orange
West Pullman,Morgan Park,21.08212560386474,6.015700483091786,9.38536231884058,3.6930395724561307,1.3840579710144927,69.0,red
West Pullman,Museum Campus,64.88333333333334,30.8,29.21,2.1066017316017316,14.8,1.0,yellow
West Pullman,Oakland,87.16666666666667,24.383333333333333,27.77,3.5748462064251543,12.8,1.0,red
West Pullman,Pullman,46.41166666666667,13.807083333333333,12.025749999999999,3.383449737096374,4.597499999999999,40.0,red
West Pullman,Riverdale,65.46666666666667,10.683333333333332,17.03,6.247890409746205,3.3333333333333335,3.0,red
West Pullman,Roseland,31.98554421768707,9.93639455782313,13.317244897959185,3.500040611602047,3.1204081632653065,98.0,red
West Pullman,South Chicago,70.51249999999999,21.266666666666666,22.7925,3.341728887771544,9.6,4.0,red
West Pullman,South Deering,59.87733333333333,16.510666666666665,17.1472,3.6743971117436365,5.852,25.0,red
West Pullman,Streeterville,75.98333333333333,39.825,39.715,1.9956361718145452,17.875,4.0,green
West Pullman,United Center,78.03333333333333,34.666666666666664,44.175,2.4091565443628657,17.65,2.0,orange
West Pullman,Washington Heights,35.522222222222226,9.924999999999999,15.841666666666669,3.6203662482905625,2.9333333333333336,6.0,red
West Pullman,Washington Park,75.06666666666666,17.141666666666666,20.33,4.384715280932909,9.9,2.0,red
West Pullman,West Loop,71.33333333333333,24.9,26.16,2.8647925033467203,16.9,1.0,red
West Pullman,West Pullman,20.793000000000003,6.666333333333333,7.3474,3.2327311263502048,1.58,50.0,red
West Ridge,Albany Park,41.51071428571429,16.761904761904763,13.334999999999999,2.545910319958541,3.5428571428571423,28.0,orange
West Ridge,Andersonville,25.723456790123457,9.601543209876544,10.60462962962963,2.7936625573210865,1.87962962962963,54.0,red
West Ridge,Austin,87.14166666666667,38.00000000000001,27.635,2.2970093837072962,12.833333333333334,6.0,yellow
West Ridge,Avondale,56.390740740740746,23.251851851851853,18.33722222222222,2.4791317109368802,5.483333333333333,18.0,orange
West Ridge,Bucktown,60.07543859649123,28.413157894736845,18.716315789473686,2.145909492468343,6.389473684210527,19.0,yellow
West Ridge,Edgewater,26.574104683195593,11.925068870523415,11.373719008264462,2.422108030665078,2.2462809917355373,121.0,orange
West Ridge,Englewood,86.89166666666667,39.04166666666667,34.525,2.4118245384676333,19.8,2.0,orange
West Ridge,Garfield Park,86.06190476190477,50.78571428571428,33.055714285714295,1.7013541859962722,9.085714285714285,7.0,green
West Ridge,Garfield Ridge,115.25,47.92777777777778,51.67333333333334,2.437244403799123,22.03333333333333,3.0,orange
West Ridge,Grant Park,77.0,34.958333333333336,25.542499999999997,2.3058610649121647,11.6875,8.0,yellow
West Ridge,Hyde Park,93.71666666666667,41.733333333333334,36.73,2.2456070287539935,16.7,1.0,yellow
West Ridge,Irving Park,44.20000000000001,16.3,17.654999999999998,2.7588011953010554,4.050000000000001,6.0,orange
West Ridge,Jefferson Park,41.4875,21.918333333333333,17.956,2.0045770337673003,6.045,20.0,green
West Ridge,Lake View,58.648684210526305,24.594298245614038,29.953684210526315,2.4462092751410767,5.70921052631579,76.0,orange
West Ridge,Lincoln Park,54.93750000000001,26.511111111111116,20.4425,2.106293154688308,7.366666666666667,12.0,yellow
West Ridge,Lincoln Square,26.430990990990992,11.468108108108108,12.653891891891893,2.4009682378039603,2.3091891891891896,185.0,orange
West Ridge,"Little Italy, UIC",80.69322916666665,47.071875,35.47406250000001,1.7749693120444137,11.781249999999998,32.0,green
West Ridge,Logan Square,55.56666666666667,28.747619047619047,22.77857142857143,2.0977003500044615,6.385714285714286,7.0,yellow
West Ridge,Loop,57.10600255427841,34.51973180076628,29.22065134099617,1.695256201390326,10.51264367816092,261.0,green
West Ridge,Museum Campus,85.15128205128204,30.797435897435896,25.780769230769234,2.8578338171821764,12.53076923076923,13.0,red
West Ridge,Near South Side,81.11666666666666,24.3,26.01,3.338134430727023,14.7,1.0,red
West Ridge,North Center,42.09533333333333,18.976666666666667,14.406399999999998,2.320533556900181,3.572,25.0,yellow
West Ridge,North Park,19.642961487383797,8.421845949535193,11.336653386454184,2.4079173298943077,1.7079681274900398,251.0,orange
West Ridge,Norwood Park,70.6111111111111,25.083333333333332,25.206666666666667,2.959053121174907,6.616666666666667,6.0,red
West Ridge,O'Hare,86.29408369408371,37.31132756132756,47.277705627705636,2.3563970389446403,12.753246753246753,231.0,orange
West Ridge,Old Town,62.11666666666667,24.620833333333334,17.5775,2.642138071017703,8.899999999999999,4.0,orange
West Ridge,Portage Park,58.0421568627451,31.253921568627455,29.27058823529412,1.8761002241084788,6.064705882352941,17.0,green
West Ridge,River North,58.309890965732095,30.669781931464176,26.25373831775701,1.9548850407616856,9.44859813084112,214.0,green
West Ridge,Rogers Park,26.489245585874798,9.369154628143393,10.95825040128411,2.978384200697132,1.7805778491171753,623.0,red
West Ridge,Rush & Division,51.13333333333333,23.033333333333335,22.19,2.2199710564399417,9.2,1.0,yellow
West Ridge,Streeterville,58.74465408805031,29.066876310272537,25.38119496855346,2.1150700827896514,9.316352201257862,159.0,yellow
West Ridge,United Center,87.73333333333333,37.45833333333333,33.489999999999995,2.3522894919972166,11.25,2.0,orange
West Ridge,Uptown,42.214153005464475,16.736775956284152,14.381770491803277,2.623861040582309,3.5177049180327864,305.0,orange
West Ridge,West Loop,82.29262820512821,38.11153846153846,24.947884615384616,2.2690693467071235,10.88076923076923,52.0,yellow
West Ridge,West Ridge,18.468064076346288,7.274539877300613,9.230899795501022,2.7451825771478116,1.3773006134969326,489.0,orange
West Ridge,West Town,72.28333333333333,28.7,19.91,2.5185830429732867,8.6,1.0,orange
West Ridge,Wicker Park,72.11666666666666,49.138888888888886,35.163333333333334,1.469426512781811,7.533333333333334,3.0,green
West Ridge,Wrigleyville,44.06666666666667,26.9,18.235,1.644996106669545,5.25,2.0,green
West Town,Albany Park,55.794444444444444,24.611111111111114,22.683333333333334,2.4483235118447175,6.883333333333333,6.0,orange
West Town,Andersonville,55.3895061728395,25.383950617283954,37.52074074074074,2.2172382026707176,7.018518518518518,27.0,yellow
West Town,Austin,45.5875,26.87777777777778,27.56916666666666,1.7084048976830868,6.175,12.0,green
West Town,Avondale,38.18072916666667,20.02309027777778,22.5053125,2.1682304933951517,4.004166666666666,96.0,yellow
West Town,Belmont Cragin,49.75,17.383333333333333,23.78,2.861936720997124,6.0,1.0,red
West Town,Boystown,35.53676236044657,23.95582137161084,22.32009569377991,1.579405415626944,3.9531100478468897,209.0,green
West Town,Bridgeport,37.72410256410257,18.940256410256413,29.553230769230765,2.0438321066798206,6.960000000000002,65.0,yellow
West Town,Bucktown,28.73438367023385,10.740764962346413,15.272294887039239,2.9307817364511304,2.3772889417360283,841.0,red
